,index,cls,x1,y1,x2,y2,File_Path
7959,002654,dontcare,659.64,159.18,696.16,184.7,./KITTI/training/image_2/002654.png
7960,001741,car,31.47,188.31,339.57,360.41,./KITTI/training/image_2/001741.png
7961,001741,car,709.79,182.64,909.56,314.83,./KITTI/training/image_2/001741.png
7962,001741,car,353.87,189.79,453.05,252.51,./KITTI/training/image_2/001741.png
7963,001741,van,222.0,171.37,351.85,242.74,./KITTI/training/image_2/001741.png
7964,001741,car,425.21,188.19,490.23,233.43,./KITTI/training/image_2/001741.png
7965,001741,car,559.28,181.01,602.23,221.05,./KITTI/training/image_2/001741.png
7966,001741,car,347.93,184.33,414.33,221.61,./KITTI/training/image_2/001741.png
7967,001741,car,486.77,184.81,516.48,209.48,./KITTI/training/image_2/001741.png
7968,001741,van,391.34,174.67,441.58,211.58,./KITTI/training/image_2/001741.png
7969,001741,van,512.05,171.35,532.94,199.15,./KITTI/training/image_2/001741.png
7970,001741,misc,550.65,165.26,580.62,200.78,./KITTI/training/image_2/001741.png
7971,001117,car,667.61,180.68,729.33,226.81,./KITTI/training/image_2/001117.png
7972,001117,car,763.02,182.19,977.84,310.17,./KITTI/training/image_2/001117.png
7973,001117,car,729.1,175.97,783.84,207.71,./KITTI/training/image_2/001117.png
7974,001117,truck,853.81,26.98,1241.0,293.87,./KITTI/training/image_2/001117.png
7975,005056,car,508.87,186.95,567.48,228.17,./KITTI/training/image_2/005056.png
7976,005056,car,693.65,166.76,803.68,214.18,./KITTI/training/image_2/005056.png
7977,005056,car,497.83,184.28,543.68,220.35,./KITTI/training/image_2/005056.png
7978,005056,car,330.43,189.53,373.08,220.5,./KITTI/training/image_2/005056.png
7979,005056,car,633.8,176.35,732.91,209.48,./KITTI/training/image_2/005056.png
7980,005056,car,607.4,193.75,779.77,294.42,./KITTI/training/image_2/005056.png
7981,004276,car,469.84,173.72,552.93,233.49,./KITTI/training/image_2/004276.png
7982,004276,car,527.06,172.35,570.82,207.81,./KITTI/training/image_2/004276.png
7983,004276,car,602.21,168.69,640.6,203.7,./KITTI/training/image_2/004276.png
7984,004276,van,349.79,159.11,457.64,232.88,./KITTI/training/image_2/004276.png
7985,004276,car,567.95,166.67,598.46,193.51,./KITTI/training/image_2/004276.png
7986,002633,car,482.55,166.67,566.64,210.24,./KITTI/training/image_2/002633.png
7987,002633,car,0.0,187.93,160.25,250.45,./KITTI/training/image_2/002633.png
7988,002633,car,328.68,170.54,397.26,204.05,./KITTI/training/image_2/002633.png
7989,005342,truck,614.14,160.61,645.8,190.04,./KITTI/training/image_2/005342.png
7990,005342,misc,90.37,161.02,192.3,232.99,./KITTI/training/image_2/005342.png
7991,005342,car,70.26,190.5,202.08,245.57,./KITTI/training/image_2/005342.png
7992,005342,van,224.79,178.37,297.82,219.73,./KITTI/training/image_2/005342.png
7993,003181,car,590.1,177.08,617.08,203.77,./KITTI/training/image_2/003181.png
7994,003181,car,358.03,181.35,420.21,223.86,./KITTI/training/image_2/003181.png
7995,003181,van,453.89,176.38,487.97,201.8,./KITTI/training/image_2/003181.png
7996,003181,dontcare,90.39,190.23,128.84,218.34,./KITTI/training/image_2/003181.png
7997,000967,car,538.94,161.32,584.43,194.83,./KITTI/training/image_2/000967.png
7998,000967,car,467.32,165.77,503.44,194.36,./KITTI/training/image_2/000967.png
7999,002063,pedestrian,735.87,150.79,779.0,268.1,./KITTI/training/image_2/002063.png
8000,002063,pedestrian,683.16,140.47,735.95,270.69,./KITTI/training/image_2/002063.png
8001,002063,pedestrian,745.47,147.09,781.36,250.39,./KITTI/training/image_2/002063.png
8002,002063,pedestrian,1138.36,135.43,1156.62,181.62,./KITTI/training/image_2/002063.png
8003,002063,pedestrian,1159.72,139.38,1178.03,179.88,./KITTI/training/image_2/002063.png
8004,002063,pedestrian,1134.36,139.93,1152.31,184.97,./KITTI/training/image_2/002063.png
8005,002063,dontcare,369.57,169.84,427.22,198.16,./KITTI/training/image_2/002063.png
8006,002063,dontcare,648.79,156.45,672.65,188.6,./KITTI/training/image_2/002063.png
8007,000028,pedestrian,147.29,156.22,205.29,309.43,./KITTI/training/image_2/000028.png
8008,001331,truck,590.39,162.37,617.82,192.07,./KITTI/training/image_2/001331.png
8009,001331,car,0.0,205.7,64.94,241.42,./KITTI/training/image_2/001331.png
8010,001331,car,917.93,175.75,989.42,201.09,./KITTI/training/image_2/001331.png
8011,001331,dontcare,377.6,172.12,582.31,199.58,./KITTI/training/image_2/001331.png
8012,001331,dontcare,997.3,166.3,1240.0,194.41,./KITTI/training/image_2/001331.png
8013,001329,car,581.76,178.45,608.45,204.83,./KITTI/training/image_2/001329.png
8014,001329,tram,232.45,149.1,409.46,214.58,./KITTI/training/image_2/001329.png
8015,001329,dontcare,647.99,165.01,665.1,209.29,./KITTI/training/image_2/001329.png
8016,001378,pedestrian,308.24,172.14,339.61,270.26,./KITTI/training/image_2/001378.png
8017,001378,van,314.82,166.58,469.37,241.28,./KITTI/training/image_2/001378.png
8018,001378,truck,692.61,130.75,984.48,206.02,./KITTI/training/image_2/001378.png
8019,001378,car,234.46,183.79,304.47,210.22,./KITTI/training/image_2/001378.png
8020,001378,dontcare,576.84,157.89,670.28,190.53,./KITTI/training/image_2/001378.png
8021,005810,car,547.93,185.12,606.67,221.56,./KITTI/training/image_2/005810.png
8022,005810,misc,659.0,177.79,674.49,202.3,./KITTI/training/image_2/005810.png
8023,005810,dontcare,0.0,195.85,56.29,242.77,./KITTI/training/image_2/005810.png
8024,004178,car,582.45,176.2,636.81,214.75,./KITTI/training/image_2/004178.png
8025,004178,car,484.72,172.04,536.92,206.99,./KITTI/training/image_2/004178.png
8026,004178,car,501.74,167.06,546.98,204.59,./KITTI/training/image_2/004178.png
8027,000863,dontcare,655.4,160.44,685.65,188.61,./KITTI/training/image_2/000863.png
8028,002095,car,1093.85,183.49,1223.0,234.7,./KITTI/training/image_2/002095.png
8029,002095,car,1032.66,183.97,1156.71,232.72,./KITTI/training/image_2/002095.png
8030,002095,car,952.98,181.66,1068.8,234.17,./KITTI/training/image_2/002095.png
8031,002095,car,602.49,172.69,636.52,203.02,./KITTI/training/image_2/002095.png
8032,002095,cyclist,715.91,161.33,874.91,316.51,./KITTI/training/image_2/002095.png
8033,002095,cyclist,881.88,142.07,1069.83,304.38,./KITTI/training/image_2/002095.png
8034,002095,cyclist,326.74,165.82,389.11,256.41,./KITTI/training/image_2/002095.png
8035,002095,pedestrian,182.2,149.19,203.16,196.69,./KITTI/training/image_2/002095.png
8036,002095,pedestrian,183.79,152.76,210.13,218.97,./KITTI/training/image_2/002095.png
8037,002095,pedestrian,152.17,148.49,179.5,216.08,./KITTI/training/image_2/002095.png
8038,002095,pedestrian,910.97,150.13,986.97,356.06,./KITTI/training/image_2/002095.png
8039,002095,pedestrian,933.99,145.57,1005.66,336.45,./KITTI/training/image_2/002095.png
8040,002095,pedestrian,1056.76,135.5,1139.1,360.38,./KITTI/training/image_2/002095.png
8041,002095,pedestrian,1096.76,139.6,1223.0,369.0,./KITTI/training/image_2/002095.png
8042,002095,dontcare,414.19,159.0,437.42,194.34,./KITTI/training/image_2/002095.png
8043,002095,dontcare,258.64,148.16,279.31,193.7,./KITTI/training/image_2/002095.png
8044,005892,car,94.08,196.9,329.1,322.78,./KITTI/training/image_2/005892.png
8045,005892,car,723.43,179.36,856.93,263.57,./KITTI/training/image_2/005892.png
8046,005892,car,347.3,184.92,459.77,246.11,./KITTI/training/image_2/005892.png
8047,005892,car,687.48,179.75,779.03,238.28,./KITTI/training/image_2/005892.png
8048,005892,car,469.64,178.16,514.81,212.58,./KITTI/training/image_2/005892.png
8049,005892,car,662.46,175.02,718.23,215.83,./KITTI/training/image_2/005892.png
8050,005892,car,656.1,176.51,701.53,210.67,./KITTI/training/image_2/005892.png
8051,005892,dontcare,121.02,175.02,324.19,217.77,./KITTI/training/image_2/005892.png
8052,005242,car,950.03,170.65,1145.85,239.09,./KITTI/training/image_2/005242.png
8053,005242,truck,725.93,85.27,1001.13,197.61,./KITTI/training/image_2/005242.png
8054,005242,car,111.8,192.46,204.59,244.0,./KITTI/training/image_2/005242.png
8055,005242,dontcare,191.85,189.6,302.31,217.77,./KITTI/training/image_2/005242.png
8056,005582,truck,599.81,155.86,630.0,188.56,./KITTI/training/image_2/005582.png
8057,003526,pedestrian,3.64,156.92,66.64,319.82,./KITTI/training/image_2/003526.png
8058,003526,pedestrian,165.45,147.34,261.45,369.0,./KITTI/training/image_2/003526.png
8059,003526,pedestrian,604.0,173.54,616.67,215.95,./KITTI/training/image_2/003526.png
8060,003526,pedestrian,619.48,175.4,633.48,211.7,./KITTI/training/image_2/003526.png
8061,003526,cyclist,874.07,188.33,914.35,229.16,./KITTI/training/image_2/003526.png
8062,003526,pedestrian,967.45,184.13,981.12,224.88,./KITTI/training/image_2/003526.png
8063,003526,pedestrian,991.45,196.94,1013.78,238.55,./KITTI/training/image_2/003526.png
8064,003526,dontcare,0.0,153.9,65.3,310.36,./KITTI/training/image_2/003526.png
8065,003526,dontcare,1044.7,195.97,1075.58,235.13,./KITTI/training/image_2/003526.png
8066,003526,dontcare,743.14,183.22,764.45,210.27,./KITTI/training/image_2/003526.png
8067,000603,car,386.94,180.98,444.74,211.53,./KITTI/training/image_2/000603.png
8068,000603,car,736.21,173.49,850.12,269.94,./KITTI/training/image_2/000603.png
8069,000603,car,701.98,174.7,793.54,240.71,./KITTI/training/image_2/000603.png
8070,000603,car,682.42,176.25,740.62,223.78,./KITTI/training/image_2/000603.png
8071,000603,car,667.8,175.85,718.99,215.09,./KITTI/training/image_2/000603.png
8072,000603,car,654.6,176.88,685.71,203.37,./KITTI/training/image_2/000603.png
8073,005489,car,282.08,188.65,448.09,310.99,./KITTI/training/image_2/005489.png
8074,005489,car,406.78,183.42,507.76,255.35,./KITTI/training/image_2/005489.png
8075,005489,car,486.33,182.72,535.13,215.35,./KITTI/training/image_2/005489.png
8076,005489,van,501.44,175.11,535.89,205.75,./KITTI/training/image_2/005489.png
8077,005489,dontcare,536.77,162.99,561.92,193.14,./KITTI/training/image_2/005489.png
8078,002356,car,592.72,180.26,618.99,206.23,./KITTI/training/image_2/002356.png
8079,002356,van,287.53,162.59,401.6,241.19,./KITTI/training/image_2/002356.png
8080,002981,truck,367.17,90.76,528.99,255.98,./KITTI/training/image_2/002981.png
8081,002981,car,539.51,179.99,567.27,204.37,./KITTI/training/image_2/002981.png
8082,002981,car,584.37,178.56,621.7,215.75,./KITTI/training/image_2/002981.png
8083,005695,car,57.96,175.95,343.25,290.38,./KITTI/training/image_2/005695.png
8084,005695,car,118.77,166.83,391.22,266.27,./KITTI/training/image_2/005695.png
8085,005695,car,309.9,173.13,466.27,229.64,./KITTI/training/image_2/005695.png
8086,005695,car,375.41,163.24,493.86,218.37,./KITTI/training/image_2/005695.png
8087,005695,car,669.2,177.46,737.12,228.21,./KITTI/training/image_2/005695.png
8088,005695,car,732.95,180.65,923.02,308.73,./KITTI/training/image_2/005695.png
8089,005695,car,649.26,170.51,693.4,208.73,./KITTI/training/image_2/005695.png
8090,005695,car,424.97,171.07,523.07,206.99,./KITTI/training/image_2/005695.png
8091,005695,dontcare,600.19,165.65,654.4,191.73,./KITTI/training/image_2/005695.png
8092,003919,car,569.35,176.91,624.52,230.31,./KITTI/training/image_2/003919.png
8093,003919,car,426.58,187.17,490.3,228.08,./KITTI/training/image_2/003919.png
8094,000671,pedestrian,757.54,137.53,812.16,307.56,./KITTI/training/image_2/000671.png
8095,004511,car,576.97,176.63,662.61,254.58,./KITTI/training/image_2/004511.png
8096,004511,car,65.55,196.7,353.34,346.19,./KITTI/training/image_2/004511.png
8097,004511,car,56.65,185.4,269.5,278.65,./KITTI/training/image_2/004511.png
8098,004511,car,358.37,183.46,475.4,253.6,./KITTI/training/image_2/004511.png
8099,004511,misc,428.56,117.05,541.64,225.86,./KITTI/training/image_2/004511.png
8100,004511,misc,534.28,148.3,570.04,196.54,./KITTI/training/image_2/004511.png
8101,004511,car,213.18,183.5,310.64,225.58,./KITTI/training/image_2/004511.png
8102,004511,van,304.44,167.14,377.31,211.51,./KITTI/training/image_2/004511.png
8103,003839,car,464.53,176.77,532.49,230.42,./KITTI/training/image_2/003839.png
8104,003839,car,249.74,183.36,302.07,210.66,./KITTI/training/image_2/003839.png
8105,003839,car,526.79,181.22,559.36,206.35,./KITTI/training/image_2/003839.png
8106,003839,car,586.34,176.41,623.6,213.53,./KITTI/training/image_2/003839.png
8107,004430,car,287.28,213.49,598.93,374.0,./KITTI/training/image_2/004430.png
8108,004430,car,1082.49,166.34,1240.24,285.52,./KITTI/training/image_2/004430.png
8109,004430,car,156.86,221.46,388.24,345.26,./KITTI/training/image_2/004430.png
8110,004430,car,78.07,227.03,234.33,320.91,./KITTI/training/image_2/004430.png
8111,004430,car,1.22,225.17,122.89,308.38,./KITTI/training/image_2/004430.png
8112,003170,car,585.99,174.56,659.1,229.02,./KITTI/training/image_2/003170.png
8113,003170,van,378.34,170.25,454.85,203.82,./KITTI/training/image_2/003170.png
8114,005287,car,794.94,184.97,1186.65,374.0,./KITTI/training/image_2/005287.png
8115,005287,car,162.51,196.1,346.06,302.22,./KITTI/training/image_2/005287.png
8116,005287,pedestrian,806.31,152.56,832.98,239.08,./KITTI/training/image_2/005287.png
8117,005287,pedestrian,837.46,146.8,863.13,234.66,./KITTI/training/image_2/005287.png
8118,005287,car,731.09,182.9,882.96,282.09,./KITTI/training/image_2/005287.png
8119,005287,van,317.2,176.27,420.51,216.29,./KITTI/training/image_2/005287.png
8120,005287,dontcare,931.44,154.19,1096.06,182.36,./KITTI/training/image_2/005287.png
8121,001993,car,602.79,170.85,659.64,220.25,./KITTI/training/image_2/001993.png
8122,001993,car,491.96,167.55,530.53,200.21,./KITTI/training/image_2/001993.png
8123,001993,dontcare,534.79,159.18,597.18,189.88,./KITTI/training/image_2/001993.png
8124,004153,car,580.27,182.31,613.58,208.89,./KITTI/training/image_2/004153.png
8125,004153,van,592.7,168.19,613.96,197.32,./KITTI/training/image_2/004153.png
8126,001650,misc,782.17,169.91,935.62,304.64,./KITTI/training/image_2/001650.png
8127,001650,car,658.58,188.93,699.46,220.61,./KITTI/training/image_2/001650.png
8128,002399,car,714.09,168.57,863.95,286.66,./KITTI/training/image_2/002399.png
8129,002399,car,138.8,174.95,391.66,272.32,./KITTI/training/image_2/002399.png
8130,002399,car,191.98,160.96,384.51,259.45,./KITTI/training/image_2/002399.png
8131,002399,car,249.37,181.78,408.57,243.36,./KITTI/training/image_2/002399.png
8132,002399,car,334.46,179.75,473.62,232.73,./KITTI/training/image_2/002399.png
8133,002399,car,368.48,178.52,495.52,229.63,./KITTI/training/image_2/002399.png
8134,002399,car,383.19,171.01,484.2,220.79,./KITTI/training/image_2/002399.png
8135,002399,car,384.76,172.33,508.49,217.9,./KITTI/training/image_2/002399.png
8136,002399,car,451.1,161.68,530.48,198.68,./KITTI/training/image_2/002399.png
8137,002399,car,662.11,181.01,715.85,223.77,./KITTI/training/image_2/002399.png
8138,007326,cyclist,991.74,147.42,1029.72,217.52,./KITTI/training/image_2/007326.png
8139,007326,car,869.21,159.95,1002.96,206.03,./KITTI/training/image_2/007326.png
8140,007326,dontcare,419.82,160.35,450.68,187.1,./KITTI/training/image_2/007326.png
8141,001642,car,415.51,183.18,503.66,209.05,./KITTI/training/image_2/001642.png
8142,001642,dontcare,326.5,176.0,397.95,209.28,./KITTI/training/image_2/001642.png
8143,005877,car,161.05,190.96,434.77,360.9,./KITTI/training/image_2/005877.png
8144,005877,car,504.96,173.03,584.53,245.58,./KITTI/training/image_2/005877.png
8145,005877,car,501.42,171.3,564.78,223.8,./KITTI/training/image_2/005877.png
8146,005877,car,600.75,171.18,639.52,210.08,./KITTI/training/image_2/005877.png
8147,005877,car,295.36,183.1,393.89,242.07,./KITTI/training/image_2/005877.png
8148,005877,car,451.86,173.71,500.67,205.28,./KITTI/training/image_2/005877.png
8149,000297,van,268.57,183.17,378.41,242.82,./KITTI/training/image_2/000297.png
8150,000297,car,412.32,186.04,460.72,217.29,./KITTI/training/image_2/000297.png
8151,000297,truck,485.5,163.18,521.91,200.18,./KITTI/training/image_2/000297.png
8152,007014,car,0.0,207.54,242.73,373.33,./KITTI/training/image_2/007014.png
8153,007014,car,724.79,176.67,894.42,286.4,./KITTI/training/image_2/007014.png
8154,007014,car,215.54,198.23,382.79,285.37,./KITTI/training/image_2/007014.png
8155,007014,car,373.84,179.73,462.28,241.62,./KITTI/training/image_2/007014.png
8156,007014,car,425.96,181.56,489.5,225.2,./KITTI/training/image_2/007014.png
8157,007014,car,476.59,182.72,518.65,210.61,./KITTI/training/image_2/007014.png
8158,007014,dontcare,519.98,175.02,549.19,203.19,./KITTI/training/image_2/007014.png
8159,007014,dontcare,867.9,157.31,995.02,187.56,./KITTI/training/image_2/007014.png
8160,003491,pedestrian,842.03,149.78,939.37,304.4,./KITTI/training/image_2/003491.png
8161,006749,cyclist,998.68,137.17,1103.7,237.15,./KITTI/training/image_2/006749.png
8162,006749,pedestrian,964.84,146.96,990.84,211.32,./KITTI/training/image_2/006749.png
8163,006749,pedestrian,228.12,136.69,340.45,369.0,./KITTI/training/image_2/006749.png
8164,006749,pedestrian,88.82,128.22,199.16,369.0,./KITTI/training/image_2/006749.png
8165,006749,pedestrian,185.43,110.82,302.1,369.0,./KITTI/training/image_2/006749.png
8166,006749,pedestrian,755.43,155.61,781.1,244.23,./KITTI/training/image_2/006749.png
8167,006749,cyclist,930.58,148.72,1020.65,226.6,./KITTI/training/image_2/006749.png
8168,006749,pedestrian,1051.96,141.01,1095.3,251.12,./KITTI/training/image_2/006749.png
8169,006749,pedestrian,1075.32,129.29,1120.65,260.03,./KITTI/training/image_2/006749.png
8170,006749,pedestrian,1065.33,149.43,1097.33,253.83,./KITTI/training/image_2/006749.png
8171,001981,pedestrian,84.76,153.28,146.77,304.12,./KITTI/training/image_2/001981.png
8172,001981,cyclist,798.56,159.31,854.66,258.62,./KITTI/training/image_2/001981.png
8173,001981,pedestrian,739.5,160.05,760.06,232.58,./KITTI/training/image_2/001981.png
8174,001981,pedestrian,888.69,164.26,926.03,241.86,./KITTI/training/image_2/001981.png
8175,001981,van,569.78,154.35,624.12,197.07,./KITTI/training/image_2/001981.png
8176,001981,dontcare,163.48,163.07,564.19,238.4,./KITTI/training/image_2/001981.png
8177,001981,dontcare,765.08,171.48,793.84,227.4,./KITTI/training/image_2/001981.png
8178,001981,dontcare,856.93,166.95,878.57,217.7,./KITTI/training/image_2/001981.png
8179,004915,pedestrian,400.35,147.75,453.06,309.51,./KITTI/training/image_2/004915.png
8180,003019,car,219.76,193.61,443.91,319.33,./KITTI/training/image_2/003019.png
8181,003019,car,424.72,173.9,507.99,241.45,./KITTI/training/image_2/003019.png
8182,003019,car,666.85,181.12,761.96,248.09,./KITTI/training/image_2/003019.png
8183,003019,car,488.07,175.16,543.01,217.75,./KITTI/training/image_2/003019.png
8184,003019,car,653.09,183.71,707.41,222.63,./KITTI/training/image_2/003019.png
8185,003019,car,524.44,177.82,559.07,205.89,./KITTI/training/image_2/003019.png
8186,003019,dontcare,628.59,174.71,650.23,211.23,./KITTI/training/image_2/003019.png
8187,003850,car,782.25,183.44,1098.27,353.48,./KITTI/training/image_2/003850.png
8188,003850,car,192.89,177.63,254.34,205.33,./KITTI/training/image_2/003850.png
8189,007431,pedestrian,269.76,144.8,362.4,337.85,./KITTI/training/image_2/007431.png
8190,007071,car,57.26,183.09,320.82,324.26,./KITTI/training/image_2/007071.png
8191,007071,car,503.08,180.57,551.56,211.85,./KITTI/training/image_2/007071.png
8192,007071,car,274.59,182.0,404.57,257.65,./KITTI/training/image_2/007071.png
8193,007071,car,405.18,186.03,469.59,225.97,./KITTI/training/image_2/007071.png
8194,007071,car,700.79,166.96,783.99,192.89,./KITTI/training/image_2/007071.png
8195,007071,car,697.19,160.81,769.63,191.84,./KITTI/training/image_2/007071.png
8196,007071,van,869.39,150.32,949.13,179.77,./KITTI/training/image_2/007071.png
8197,007071,dontcare,472.06,176.06,504.39,213.6,./KITTI/training/image_2/007071.png
8198,007071,dontcare,788.73,154.19,855.44,182.36,./KITTI/training/image_2/007071.png
8199,007071,dontcare,1047.1,152.1,1165.89,211.52,./KITTI/training/image_2/007071.png
8200,004810,car,725.78,170.9,822.52,243.98,./KITTI/training/image_2/004810.png
8201,004810,car,207.2,198.24,409.41,313.33,./KITTI/training/image_2/004810.png
8202,004810,car,337.98,187.91,469.31,267.38,./KITTI/training/image_2/004810.png
8203,004810,car,547.15,179.68,584.71,205.89,./KITTI/training/image_2/004810.png
8204,004810,dontcare,690.81,175.02,746.06,213.6,./KITTI/training/image_2/004810.png
8205,002540,car,565.33,176.74,604.55,212.51,./KITTI/training/image_2/002540.png
8206,002540,car,110.18,197.92,386.13,358.68,./KITTI/training/image_2/002540.png
8207,002540,car,58.01,188.61,252.55,276.86,./KITTI/training/image_2/002540.png
8208,002540,van,279.61,142.7,409.01,239.94,./KITTI/training/image_2/002540.png
8209,002540,car,80.09,186.15,225.1,244.45,./KITTI/training/image_2/002540.png
8210,002540,car,367.51,181.91,431.89,220.53,./KITTI/training/image_2/002540.png
8211,002540,misc,494.05,163.73,541.16,210.36,./KITTI/training/image_2/002540.png
8212,002540,misc,436.02,145.12,523.33,230.75,./KITTI/training/image_2/002540.png
8213,002540,truck,522.58,146.57,557.53,197.52,./KITTI/training/image_2/002540.png
8214,002540,car,245.89,180.29,323.6,221.03,./KITTI/training/image_2/002540.png
8215,002540,dontcare,0.0,235.98,61.05,314.48,./KITTI/training/image_2/002540.png
8216,006443,car,573.12,177.34,618.47,221.07,./KITTI/training/image_2/006443.png
8217,006443,car,189.01,176.78,251.88,201.74,./KITTI/training/image_2/006443.png
8218,005567,pedestrian,733.18,155.65,793.16,300.46,./KITTI/training/image_2/005567.png
8219,005320,car,590.65,171.24,655.25,232.29,./KITTI/training/image_2/005320.png
8220,005320,car,911.04,172.92,1203.37,374.0,./KITTI/training/image_2/005320.png
8221,005320,car,821.28,158.64,1031.15,285.1,./KITTI/training/image_2/005320.png
8222,005320,van,708.26,149.46,870.68,236.25,./KITTI/training/image_2/005320.png
8223,005320,car,680.55,170.19,788.65,216.65,./KITTI/training/image_2/005320.png
8224,005320,car,658.36,168.99,724.1,196.22,./KITTI/training/image_2/005320.png
8225,005320,car,222.25,174.18,337.26,230.39,./KITTI/training/image_2/005320.png
8226,005320,van,426.38,145.69,501.77,211.12,./KITTI/training/image_2/005320.png
8227,005320,car,312.25,176.86,388.52,219.01,./KITTI/training/image_2/005320.png
8228,005320,car,376.08,180.94,431.16,208.85,./KITTI/training/image_2/005320.png
8229,005320,car,243.3,178.52,305.19,213.48,./KITTI/training/image_2/005320.png
8230,007121,car,769.43,184.22,1092.66,374.0,./KITTI/training/image_2/007121.png
8231,007121,car,544.97,180.32,575.97,205.87,./KITTI/training/image_2/007121.png
8232,007121,car,695.21,180.8,785.19,248.73,./KITTI/training/image_2/007121.png
8233,007121,car,669.47,175.29,743.21,234.11,./KITTI/training/image_2/007121.png
8234,007121,car,663.23,174.11,715.33,223.83,./KITTI/training/image_2/007121.png
8235,007121,car,647.0,178.78,687.94,211.1,./KITTI/training/image_2/007121.png
8236,007121,pedestrian,735.79,164.75,753.79,217.15,./KITTI/training/image_2/007121.png
8237,006993,car,518.38,164.56,740.35,374.0,./KITTI/training/image_2/006993.png
8238,006993,van,69.41,193.28,159.6,229.48,./KITTI/training/image_2/006993.png
8239,006993,truck,437.52,122.61,660.5,226.91,./KITTI/training/image_2/006993.png
8240,006993,car,1080.43,174.46,1229.66,218.79,./KITTI/training/image_2/006993.png
8241,006223,car,326.49,193.32,489.67,298.86,./KITTI/training/image_2/006223.png
8242,000777,car,576.83,176.73,605.63,203.16,./KITTI/training/image_2/000777.png
8243,000777,car,648.3,173.95,728.05,202.25,./KITTI/training/image_2/000777.png
8244,000777,dontcare,729.35,192.73,803.35,243.81,./KITTI/training/image_2/000777.png
8245,002617,pedestrian,305.56,149.77,381.33,310.7,./KITTI/training/image_2/002617.png
8246,005312,car,341.03,185.08,453.5,263.75,./KITTI/training/image_2/005312.png
8247,005312,pedestrian,735.06,163.42,761.06,226.26,./KITTI/training/image_2/005312.png
8248,005312,car,498.77,176.78,580.57,205.13,./KITTI/training/image_2/005312.png
8249,005312,car,347.38,183.08,438.93,227.25,./KITTI/training/image_2/005312.png
8250,005312,car,618.04,174.19,702.52,200.31,./KITTI/training/image_2/005312.png
8251,005312,truck,326.69,155.05,436.33,207.71,./KITTI/training/image_2/005312.png
8252,005312,car,106.22,179.77,225.0,218.64,./KITTI/training/image_2/005312.png
8253,000909,car,721.22,182.26,923.27,317.88,./KITTI/training/image_2/000909.png
8254,000909,car,694.4,181.2,799.53,259.27,./KITTI/training/image_2/000909.png
8255,000909,car,668.7,177.52,739.88,234.11,./KITTI/training/image_2/000909.png
8256,000909,car,501.39,178.45,556.51,221.68,./KITTI/training/image_2/000909.png
8257,000909,car,648.01,178.53,682.94,208.15,./KITTI/training/image_2/000909.png
8258,000909,misc,631.02,158.4,663.4,198.01,./KITTI/training/image_2/000909.png
8259,002113,car,600.39,175.58,630.02,204.11,./KITTI/training/image_2/002113.png
8260,002113,truck,644.03,162.85,689.15,193.69,./KITTI/training/image_2/002113.png
8261,002113,car,0.0,200.63,133.67,257.52,./KITTI/training/image_2/002113.png
8262,002113,misc,334.76,165.97,385.53,210.88,./KITTI/training/image_2/002113.png
8263,002113,car,391.06,184.94,432.07,208.95,./KITTI/training/image_2/002113.png
8264,002113,dontcare,548.37,155.95,583.6,189.88,./KITTI/training/image_2/002113.png
8265,005710,car,530.02,170.72,565.05,205.31,./KITTI/training/image_2/005710.png
8266,003998,car,769.01,177.02,990.13,355.21,./KITTI/training/image_2/003998.png
8267,003998,car,127.02,185.68,478.2,374.0,./KITTI/training/image_2/003998.png
8268,003998,dontcare,664.16,154.66,683.21,179.53,./KITTI/training/image_2/003998.png
8269,007102,car,593.77,173.52,649.71,226.41,./KITTI/training/image_2/007102.png
8270,007102,car,790.25,173.16,1024.3,297.95,./KITTI/training/image_2/007102.png
8271,007102,car,754.05,172.03,929.83,260.02,./KITTI/training/image_2/007102.png
8272,007102,car,738.74,164.82,877.88,237.71,./KITTI/training/image_2/007102.png
8273,007102,van,678.33,158.22,798.56,218.87,./KITTI/training/image_2/007102.png
8274,007102,car,664.92,172.62,752.56,208.57,./KITTI/training/image_2/007102.png
8275,007102,car,312.08,175.44,391.21,218.28,./KITTI/training/image_2/007102.png
8276,007102,van,491.95,156.32,538.32,198.57,./KITTI/training/image_2/007102.png
8277,007102,car,370.16,177.46,427.2,211.33,./KITTI/training/image_2/007102.png
8278,007102,car,306.73,179.02,353.98,207.93,./KITTI/training/image_2/007102.png
8279,007102,car,0.0,179.7,30.63,213.33,./KITTI/training/image_2/007102.png
8280,007102,dontcare,540.81,165.65,567.93,190.69,./KITTI/training/image_2/007102.png
8281,005191,car,687.45,185.37,779.85,250.16,./KITTI/training/image_2/005191.png
8282,005191,car,632.4,178.75,665.76,204.22,./KITTI/training/image_2/005191.png
8283,005191,car,289.13,185.85,463.33,292.82,./KITTI/training/image_2/005191.png
8284,005191,car,150.69,185.89,311.34,260.96,./KITTI/training/image_2/005191.png
8285,005191,car,442.81,179.28,510.06,228.18,./KITTI/training/image_2/005191.png
8286,005191,car,324.53,183.39,404.31,227.66,./KITTI/training/image_2/005191.png
8287,005191,van,396.84,172.58,446.72,212.74,./KITTI/training/image_2/005191.png
8288,005191,car,499.42,181.89,539.44,210.12,./KITTI/training/image_2/005191.png
8289,005191,van,439.39,172.09,486.06,204.53,./KITTI/training/image_2/005191.png
